dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1653206400,2022-05-22 08:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,297.44,10000,292.51,297.86,296.1,299.1,1015,,,74,4.47,360,7.15,,,,,0,800,Clear,sky is clear,01n
1653210000,2022-05-22 09:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,296.94,10000,292.46,297.36,295.1,297.62,1015,,,76,4.02,360,7.6,,,,,0,800,Clear,sky is clear,01n
1653213600,2022-05-22 10:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,296.64,10000,292.58,297.08,294.77,297.31,1017,,,78,4.02,360,5.81,,,,,0,800,Clear,sky is clear,01d
1653217200,2022-05-22 11:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,296.96,10000,293.1,297.46,295.87,298.1,1016,,,79,4.02,360,8.05,,,,,0,800,Clear,sky is clear,01d
1653220800,2022-05-22 12:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,297.68,10000,293.38,298.2,295.98,299.1,1016,,,77,5.36,194,10.28,0.27,,,,0,500,Rain,light rain,10d
1653224400,2022-05-22 13:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,299.73,10000,293.34,299.73,297.09,302.1,1017,,,68,7.2,230,,0.19,,,,0,500,Rain,light rain,10d
1653228000,2022-05-22 14:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,300.36,10000,293.7,302.09,298.76,302.53,1017,,,67,6.71,277,9.39,,,,,0,800,Clear,sky is clear,01d
1653231600,2022-05-22 15:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,301.32,10000,293.61,303.22,300.1,303.1,1016,,,63,4.12,330,,,,,,75,500,Rain,light rain,10d
1653235200,2022-05-22 16:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,302.55,10000,293.43,304.54,301.1,304.2,1016,,,58,4.63,250,,,,,,0,800,Clear,sky is clear,01d
1653238800,2022-05-22 17:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,304.14,10000,293.74,306.58,302.09,305.88,1016,,,54,5.14,210,,,,,,0,800,Clear,sky is clear,01d
1653242400,2022-05-22 18:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,305.45,10000,292.36,307.11,302.64,307.54,1015,,,46,5.14,190,7.72,,,,,0,800,Clear,sky is clear,01d
1653246000,2022-05-22 19:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,306.21,10000,292.33,307.95,304.09,308.28,1014,,,44,5.14,270,,,,,,0,800,Clear,sky is clear,01d
1653249600,2022-05-22 20:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,305.78,10000,291.58,306.99,302.64,307.23,1013,,,43,7.72,240,,,,,,0,800,Clear,sky is clear,01d
1653253200,2022-05-22 21:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,304.45,10000,292.13,305.86,301.53,306.51,1013,,,48,5.66,190,,,,,,0,800,Clear,sky is clear,01d
1653256800,2022-05-22 22:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,303.76,10000,292.78,305.51,300.98,306.1,1013,,,52,7.72,240,,,,,,0,800,Clear,sky is clear,01d
1653260400,2022-05-22 23:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,303.72,10000,293.05,305.63,300.87,305.5,1013,,,53,6.69,240,,,,,,20,801,Clouds,few clouds,02d
1653264000,2022-05-23 00:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,301.67,10000,292.33,303.01,297.37,305.1,1013,,,57,8.05,281,15.65,3.43,,,,40,501,Rain,moderate rain,10d
1653267600,2022-05-23 01:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,297.68,10000,291.85,298.02,295.51,302.1,1015,,,70,4.47,245,7.15,1.44,,,,40,501,Rain,moderate rain,10n
1653271200,2022-05-23 02:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,297.5,10000,291.22,297.77,294.96,301.1,1017,,,68,8.23,320,10.8,,,,,20,801,Clouds,few clouds,02n
1653274800,2022-05-23 03:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,296.89,10000,290.64,297.1,295.51,299.1,1017,,,68,8.75,350,,0.25,0.76,,,0,500,Rain,light rain,10n
1653278400,2022-05-23 04:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,295.84,10000,288.93,295.86,295.1,297.31,1018,,,65,4.12,310,,,,,,0,800,Clear,sky is clear,01n
1653282000,2022-05-23 05:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,294.47,10000,287.87,294.38,293.76,296.1,1018,,,66,9.83,318,12.52,,,,,0,800,Clear,sky is clear,01n
1653285600,2022-05-23 06:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,292.9,10000,286.83,292.71,291.53,295.1,1018,,,68,7.72,310,10.29,,,,,40,802,Clouds,scattered clouds,03n
1653289200,2022-05-23 07:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,292.11,10000,286.08,291.84,291.1,293.1,1018,,,68,7.15,318,11.62,,,,,20,801,Clouds,few clouds,02n
1653292800,2022-05-23 08:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,291.06,10000,284.62,290.63,290.01,292.1,1018,,,66,7.6,326,12.52,,,,,75,803,Clouds,broken clouds,04n
1653296400,2022-05-23 09:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,290.04,10000,283.43,289.48,289.1,291.1,1019,,,65,8.23,340,11.83,,,,,20,801,Clouds,few clouds,02n
1653300000,2022-05-23 10:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,289.31,10000,282.5,288.65,288.2,290.99,1021,,,64,6.71,330,10.73,,,,,0,800,Clear,sky is clear,01d
1653303600,2022-05-23 11:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,289.27,10000,282.92,288.66,288.74,290.43,1021,,,66,8.23,340,12.35,,,,,0,800,Clear,sky is clear,01d
1653307200,2022-05-23 12:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,289.71,10000,282.41,289.04,288.76,291.1,1022,,,62,5.14,350,,,,,,0,800,Clear,sky is clear,01d
1653310800,2022-05-23 13:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,291.02,10000,282.39,290.35,289.76,292.1,1022,,,57,7.15,31,10.73,,,,,0,800,Clear,sky is clear,01d
1653314400,2022-05-23 14:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,292.21,10000,281.56,291.48,290.87,294.2,1023,,,50,5.14,30,9.26,,,,,0,800,Clear,sky is clear,01d
1653318000,2022-05-23 15:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,293.27,10000,281.3,292.54,291.98,295.1,1023,,,46,5.66,10,7.72,,,,,0,800,Clear,sky is clear,01d
1653321600,2022-05-23 16:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,294.45,10000,280.68,293.71,293.09,295.31,1023,,,41,6.17,10,8.75,,,,,0,800,Clear,sky is clear,01d
1653325200,2022-05-23 17:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,295.32,10000,280.73,294.61,294.1,296.26,1022,,,39,5.14,50,8.23,,,,,0,800,Clear,sky is clear,01d
1653328800,2022-05-23 18:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,295.98,10000,280.54,295.28,294.76,297.17,1022,,,37,4.63,40,8.75,,,,,0,800,Clear,sky is clear,01d
1653332400,2022-05-23 19:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,296.53,10000,279.36,295.79,294.76,297.92,1021,,,33,5.14,20,,,,,,0,800,Clear,sky is clear,01d
1653336000,2022-05-23 20:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,296.41,10000,278.81,295.63,294.2,299.1,1021,,,32,5.66,340,8.23,,,,,0,800,Clear,sky is clear,01d
1653339600,2022-05-23 21:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,296.01,10000,278.91,295.21,294.76,298.09,1021,,,33,4.12,20,,,,,,0,800,Clear,sky is clear,01d
1653343200,2022-05-23 22:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,295.35,10000,279.59,294.57,294.2,296.98,1021,,,36,4.47,20,6.71,,,,,0,800,Clear,sky is clear,01d
1653346800,2022-05-23 23:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,294.74,10000,280.58,294,293.65,296.1,1021,,,40,5.14,40,,,,,,0,800,Clear,sky is clear,01d
1653350400,2022-05-24 00:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,294.31,10000,280.91,293.58,293.65,295.31,1021,,,42,5.14,30,,,,,,0,800,Clear,sky is clear,01d
1653354000,2022-05-24 01:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,293.18,10000,280.57,292.39,292.09,295.1,1022,,,44,5.36,359,8.05,,,,,0,800,Clear,sky is clear,01n
1653357600,2022-05-24 02:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,292.59,10000,280.36,291.76,291.53,294.22,1023,,,45,5.14,30,,,,,,0,800,Clear,sky is clear,01n
1653361200,2022-05-24 03:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,292.38,10000,279.84,291.51,291.53,293.1,1023,,,44,5.14,30,,,,,,75,803,Clouds,broken clouds,04n
1653364800,2022-05-24 04:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,291.7,10000,281.09,290.92,290.31,293.66,1023,,,50,3.13,202,4.02,,,,,75,803,Clouds,broken clouds,04n
1653368400,2022-05-24 05:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,291.17,10000,281.73,290.44,290.31,292.21,1023,,,54,2.06,10,,,,,,100,301,Drizzle,drizzle,09n
1653372000,2022-05-24 06:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,290.8,10000,282.7,290.16,289.76,292.1,1023,,,59,4.02,103,4.92,,,,,75,301,Drizzle,drizzle,09n
1653375600,2022-05-24 07:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,290.42,10000,283.32,289.85,289.2,291.1,1023,,,63,5.36,106,5.81,,,,,100,301,Drizzle,drizzle,09n
1653379200,2022-05-24 08:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,289.67,10000,284.82,289.28,288.65,290.54,1023,,,73,5.36,113,7.15,,,,,75,301,Drizzle,drizzle,09n
1653382800,2022-05-24 09:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,289.05,10000,284.43,288.63,288.1,290.1,1023,,,74,3.58,115,4.92,,,,,75,803,Clouds,broken clouds,04n
1653386400,2022-05-24 10:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,289.29,10000,282.94,288.68,288.65,290.1,1024,,,66,3.09,70,,,,,,40,802,Clouds,scattered clouds,03d
1653390000,2022-05-24 11:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,289.29,10000,283.82,288.79,288.21,289.99,1024,,,70,4.12,40,,,,,,75,803,Clouds,broken clouds,04d
1653393600,2022-05-24 12:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,289.22,10000,283.97,288.74,288.65,289.78,1025,,,71,8.05,46,9.39,,,,,100,804,Clouds,overcast clouds,04d
1653397200,2022-05-24 13:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,289.3,10000,283.18,288.72,288.65,290.09,1026,,,67,5.66,60,,,,,,100,804,Clouds,overcast clouds,04d
1653400800,2022-05-24 14:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,290.13,10000,282.56,289.48,289.76,291.1,1025,,,61,6.69,30,,,,,,100,804,Clouds,overcast clouds,04d
1653404400,2022-05-24 15:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,290.14,10000,282.08,289.44,289.31,291.26,1026,,,59,5.66,30,10.29,,,,,75,803,Clouds,broken clouds,04d
1653408000,2022-05-24 16:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,290.89,10000,283.28,290.31,290.1,292.1,1026,,,61,4.63,30,7.72,,,,,40,802,Clouds,scattered clouds,03d
1653411600,2022-05-24 17:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,292.24,10000,283.79,291.72,290.31,293.66,1026,,,58,4.63,70,19.55,,,,,100,804,Clouds,overcast clouds,04d
1653415200,2022-05-24 18:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,292.12,10000,283.42,291.56,290.32,293.65,1025,,,57,5.14,170,,,,,,100,804,Clouds,overcast clouds,04d
1653418800,2022-05-24 19:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,292.26,10000,283.29,291.69,290.32,293.65,1026,,,56,4.47,171,5.36,,,,,100,804,Clouds,overcast clouds,04d
1653422400,2022-05-24 20:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,292.01,10000,282.24,291.34,290.88,292.73,1026,,,53,3.6,160,,,,,,100,804,Clouds,overcast clouds,04d
1653426000,2022-05-24 21:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,291.68,10000,281.36,290.92,290.42,292.54,1025,,,51,4.63,160,,,,,,100,804,Clouds,overcast clouds,04d
1653429600,2022-05-24 22:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,291.52,10000,280.92,290.72,290.42,292.31,1025,,,50,3.6,170,,,,,,100,804,Clouds,overcast clouds,04d
1653433200,2022-05-24 23:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,290.66,,282.31,289.98,288.65,291.81,1025,,,58,5.81,143,7.6,,,,,93,804,Clouds,overcast clouds,04d
1653436800,2022-05-25 00:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,289.2,10000,282.86,288.58,288.09,290.1,1026,,,66,6.71,122,8.05,,,,,100,804,Clouds,overcast clouds,04d
1653440400,2022-05-25 01:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,288.6,10000,282.29,287.92,287.53,289.1,1026,,,66,4.47,118,6.26,,,,,100,804,Clouds,overcast clouds,04n
1653444000,2022-05-25 02:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,288.42,10000,281.89,287.7,288.09,289.1,1027,,,65,4.47,134,5.81,,,,,75,803,Clouds,broken clouds,04n
1653447600,2022-05-25 03:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,287.7,10000,280.98,286.88,286.53,289.1,1027,,,64,3.6,140,,,,,,0,800,Clear,sky is clear,01n
1653451200,2022-05-25 04:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,287.31,,281.28,286.53,285.98,288.32,1027,,,67,3.58,360,5.81,,,,,82,803,Clouds,broken clouds,04n
1653454800,2022-05-25 05:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.91,,281.54,286.17,285.88,287.76,1027,,,70,3.13,98,5.81,,,,,97,804,Clouds,overcast clouds,04n
1653458400,2022-05-25 06:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.61,,281.46,285.87,285.15,287.76,1027,,,71,3.13,97,4.92,,,,,90,804,Clouds,overcast clouds,04n
1653462000,2022-05-25 07:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.24,10000,281.11,285.46,284.59,288.1,1027,,,71,2.06,50,,,,,,0,800,Clear,sky is clear,01n
1653465600,2022-05-25 08:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.11,10000,281.19,285.34,285.01,287.53,1027,,,72,3.6,40,,,,,,0,800,Clear,sky is clear,01n
1653469200,2022-05-25 09:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,285.86,,281.55,285.14,284.59,286.99,1027,,,75,1.79,50,3.58,,,,,96,804,Clouds,overcast clouds,04n
1653472800,2022-05-25 10:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,285.86,10000,281.55,285.14,284.87,287.1,1028,,,75,3.6,40,,,,,,0,800,Clear,sky is clear,01d
1653476400,2022-05-25 11:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.55,10000,282.21,285.9,285.42,287.55,1029,,,75,3.6,50,,,,,,0,800,Clear,sky is clear,01d
1653480000,2022-05-25 12:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,287.76,10000,281.93,287.05,286.98,289.77,1029,,,68,2.57,70,,,,,,0,800,Clear,sky is clear,01d
1653483600,2022-05-25 13:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,289.55,10000,281.77,288.81,288.2,291.1,1029,,,60,2.06,120,,,,,,0,800,Clear,sky is clear,01d
1653487200,2022-05-25 14:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,291.33,10000,282.15,290.64,289.2,293.1,1029,,,55,2.57,0,,,,,,0,800,Clear,sky is clear,01d
1653490800,2022-05-25 15:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,292.2,10000,281.55,291.47,290.42,294.21,1029,,,50,3.6,240,,,,,,0,800,Clear,sky is clear,01d
1653494400,2022-05-25 16:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,293.52,10000,282.46,292.89,291.43,294.77,1029,,,49,4.12,130,,,,,,0,800,Clear,sky is clear,01d
1653498000,2022-05-25 17:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,294.27,10000,282.53,293.66,292,295.32,1028,,,47,3.6,160,,,,,,100,804,Clouds,overcast clouds,04d
1653501600,2022-05-25 18:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,294.65,10000,282.88,294.08,292,295.56,1028,,,47,5.66,220,7.72,,,,,40,802,Clouds,scattered clouds,03d
1653505200,2022-05-25 19:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,294.14,10000,282.72,293.55,291.44,295.32,1028,,,48,5.14,150,,,,,,20,801,Clouds,few clouds,02d
1653508800,2022-05-25 20:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,292.99,10000,282.57,292.36,291.43,294.1,1028,,,51,4.63,180,,,,,,0,800,Clear,sky is clear,01d
1653512400,2022-05-25 21:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,292.32,10000,282.8,291.7,290.32,294.1,1028,,,54,4.63,150,10.29,,,,,0,800,Clear,sky is clear,01d
1653516000,2022-05-25 22:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,290.64,10000,282.04,289.93,289.76,291.67,1028,,,57,5.66,170,9.26,,,,,0,800,Clear,sky is clear,01d
1653519600,2022-05-25 23:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,289.53,10000,281.26,288.74,288.84,290.1,1028,,,58,4.63,180,,,,,,0,800,Clear,sky is clear,01d
1653523200,2022-05-26 00:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,288.27,10000,280.57,287.4,286.99,289.1,1028,,,60,5.36,136,7.6,,,,,0,800,Clear,sky is clear,01d
1653526800,2022-05-26 01:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,287.35,10000,280.65,286.5,286.43,288.66,1028,,,64,4.02,146,4.92,,,,,0,800,Clear,sky is clear,01n
1653530400,2022-05-26 02:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.81,10000,279.67,285.85,285.88,287.76,1028,,,62,2.24,146,3.13,,,,,0,800,Clear,sky is clear,01n
1653534000,2022-05-26 03:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.71,10000,278.61,285.64,285.32,288.66,1028,,,58,3.58,360,4.47,,,,,0,800,Clear,sky is clear,01n
1653537600,2022-05-26 04:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.81,10000,278.46,285.72,285.7,288.1,1028,,,57,2.24,131,3.58,,,,,0,800,Clear,sky is clear,01n
1653541200,2022-05-26 05:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.57,10000,278.73,285.51,285.15,288.1,1028,,,59,2.57,130,,,,,,0,800,Clear,sky is clear,01n
1653544800,2022-05-26 06:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.4,10000,279.28,285.4,285.32,287.21,1027,,,62,3.58,110,4.92,,,,,0,800,Clear,sky is clear,01n
1653548400,2022-05-26 07:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.2,10000,280.22,285.31,284.59,288.1,1027,,,67,3.13,134,5.36,,,,,0,800,Clear,sky is clear,01n
1653552000,2022-05-26 08:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.19,10000,281.27,285.43,284.87,287.21,1026,,,72,3.58,122,4.92,,,,,0,800,Clear,sky is clear,01n
1653555600,2022-05-26 09:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,285.85,10000,281.73,285.16,284.59,287.1,1026,,,76,2.24,110,3.58,,,,,0,800,Clear,sky is clear,01n
1653559200,2022-05-26 10:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,285.93,10000,282.2,285.3,284.87,287.21,1027,,,78,4.02,111,4.92,,,,,100,804,Clouds,overcast clouds,04d
1653562800,2022-05-26 11:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,286.92,10000,283.35,286.42,286.31,288.66,1027,,,79,2.57,60,,,,,,0,800,Clear,sky is clear,01d
1653566400,2022-05-26 12:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,288.38,10000,284.38,287.97,286.98,290.1,1027,,,77,2.68,117,4.47,,,,,75,803,Clouds,broken clouds,04d
1653570000,2022-05-26 13:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,289.61,10000,285.17,289.27,288.65,291.1,1027,,,75,3.6,200,,,,,,100,804,Clouds,overcast clouds,04d
1653573600,2022-05-26 14:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,290.72,10000,285.41,290.39,289.2,291.98,1026,,,71,4.63,180,16.46,,,,,100,804,Clouds,overcast clouds,04d
1653577200,2022-05-26 15:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,291.83,10000,285.36,291.48,290.87,292.54,1026,,,66,5.14,170,,,,,,0,800,Clear,sky is clear,01d
1653580800,2022-05-26 16:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,292.83,10000,285.35,292.47,291.98,294.21,1025,,,62,4.63,110,,,,,,0,800,Clear,sky is clear,01d
1653584400,2022-05-26 17:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,293.79,10000,285.76,293.48,292.1,294.95,1025,,,60,4.63,170,8.23,,,,,40,802,Clouds,scattered clouds,03d
1653588000,2022-05-26 18:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,294.13,10000,286.33,293.88,291.98,295.32,1024,,,61,5.66,150,,,,,,75,803,Clouds,broken clouds,04d
1653591600,2022-05-26 19:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,293.88,10000,286.83,293.68,291.99,294.77,1023,,,64,6.17,160,10.29,,,,,75,803,Clouds,broken clouds,04d
1653595200,2022-05-26 20:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,293.47,10000,287.38,293.33,292.1,294.77,1022,,,68,5.66,180,,,,,,100,804,Clouds,overcast clouds,04d
1653598800,2022-05-26 21:00:00 +0000 UTC,-14400,Secaucus,40.789545,-74.05653,293.21,10000,287.79,293.13,290.87,294.77,1022,,,71,7.6,144,9.39,,,,,40,802,Clouds,scattered clouds,03d
